epoch;Dice;loss;lr;precision;recall;val_Dice;val_loss;val_precision;val_recall
170;0.7743261456489563;0.118234783411026;7.476197e-05;0.9819753766059875;0.9819753766059875;0.6258019208908081;0.27080094814300537;0.9715411067008972;0.9715411067008972
171;0.7764757871627808;0.11573504656553268;7.460331e-05;0.9818421602249146;0.9818421602249146;0.8137378096580505;0.12040061503648758;0.9746209979057312;0.9746209979057312
172;0.775094747543335;0.11561376601457596;7.444451e-05;0.9832199811935425;0.9832199811935425;0.772226095199585;0.11630746722221375;0.9843219518661499;0.9843219518661499
173;0.775670051574707;0.1133747547864914;7.428556e-05;0.9827423095703125;0.9827423095703125;0.7780687212944031;0.12188897281885147;0.9792810678482056;0.9792810678482056
174;0.7834138870239258;0.11391934752464294;7.412647e-05;0.9823691248893738;0.9823691248893738;0.7896809577941895;0.10769834369421005;0.9871393442153931;0.9871393442153931
175;0.773223876953125;0.11287547647953033;7.3967225e-05;0.983139157295227;0.983139157295227;0.7960789799690247;0.11834488809108734;0.9801800847053528;0.9801800847053528
176;0.7774954438209534;0.11247311532497406;7.380784e-05;0.9846252202987671;0.9846252202987671;0.7542370557785034;0.1371770054101944;0.976223349571228;0.976223349571228
177;0.7818906307220459;0.11540122330188751;7.3648305e-05;0.9823077321052551;0.9823077321052551;0.8026320338249207;0.10776662081480026;0.9863737225532532;0.9863737225532532
178;0.7770851850509644;0.11567222326993942;7.348862e-05;0.9829556941986084;0.9829556941986084;0.7885635495185852;0.11128579825162888;0.9823461771011353;0.9823461771011353
179;0.7724040150642395;0.115479975938797;7.332879e-05;0.9837645292282104;0.9837645292282104;0.7887212634086609;0.11425434798002243;0.9785582423210144;0.9785582423210144
180;0.7853207588195801;0.11682755500078201;7.31688e-05;0.9819287061691284;0.9819287061691284;0.8028259873390198;0.12094229459762573;0.9753068089485168;0.9753066897392273
181;0.7678951025009155;0.114653080701828;7.3008676e-05;0.9819969534873962;0.9819969534873962;0.75135338306427;0.12482436001300812;0.984017550945282;0.984017550945282
182;0.7776827216148376;0.11116970330476761;7.2848394e-05;0.9830558896064758;0.9830558896064758;0.7743818759918213;0.13263288140296936;0.9739852547645569;0.9739852547645569
183;0.7811166048049927;0.1120423749089241;7.268796e-05;0.9823797345161438;0.9823797345161438;0.7990239262580872;0.10986781120300293;0.9812000393867493;0.9812000393867493
184;0.7884901762008667;0.11500104516744614;7.2527364e-05;0.9825688600540161;0.9825688600540161;0.7987289428710938;0.11468296498060226;0.9804704189300537;0.9804704189300537
185;0.7720234990119934;0.1151440292596817;7.236663e-05;0.9819450974464417;0.9819450974464417;0.7794507145881653;0.11951467394828796;0.9790138006210327;0.9790138006210327
186;0.7841755747795105;0.11251810938119888;7.2205745e-05;0.9846383333206177;0.9846383333206177;0.8072424530982971;0.10721224546432495;0.98263019323349;0.98263019323349
187;0.7892727851867676;0.11730710417032242;7.2044706e-05;0.9807401299476624;0.9807401299476624;0.7903053164482117;0.1285066455602646;0.9764175415039062;0.9764175415039062
188;0.7819280624389648;0.11506924778223038;7.188351e-05;0.9809726476669312;0.9809726476669312;0.7898377776145935;0.11132526397705078;0.9822551012039185;0.9822551012039185
189;0.7784535884857178;0.11226478964090347;7.172214e-05;0.9830654263496399;0.9830654263496399;0.7603582143783569;0.14007309079170227;0.9764953255653381;0.9764953255653381
190;0.7842335104942322;0.11183734983205795;7.156063e-05;0.9822103381156921;0.9822103381156921;0.7719660997390747;0.10939115285873413;0.9828507900238037;0.9828507900238037
191;0.7662132382392883;0.11156015843153;7.139897e-05;0.9853414297103882;0.9853414297103882;0.8135337233543396;0.10382933169603348;0.9805008172988892;0.9805008172988892
192;0.785435140132904;0.11385641247034073;7.123715e-05;0.9822263121604919;0.9822263121604919;0.7875673174858093;0.11854109913110733;0.9810449481010437;0.9810449481010437
193;0.7783303260803223;0.11145392805337906;7.1075156e-05;0.9842827320098877;0.9842827320098877;0.7972117066383362;0.11681075394153595;0.9821279048919678;0.9821279048919678
194;0.7812950015068054;0.11225610971450806;7.091302e-05;0.9828349351882935;0.9828349351882935;0.7314596772193909;0.16721536219120026;0.9720472097396851;0.9720472097396851
195;0.7754884362220764;0.11545128375291824;7.075072e-05;0.9821801781654358;0.9821801781654358;0.8137893080711365;0.11736273765563965;0.9757025241851807;0.9757025241851807
196;0.7751744985580444;0.11230847239494324;7.0588256e-05;0.9835270047187805;0.9835270047187805;0.7350364923477173;0.17579613626003265;0.9678991436958313;0.9678991436958313
197;0.7834998965263367;0.11351323127746582;7.042564e-05;0.9814502000808716;0.9814502000808716;0.777991771697998;0.12958282232284546;0.9790027737617493;0.9790027737617493
198;0.7744482755661011;0.11318720132112503;7.026286e-05;0.9822476506233215;0.9822476506233215;0.7721646428108215;0.13103653490543365;0.9855448007583618;0.9855448007583618
199;0.7773075103759766;0.1128135621547699;7.0099915e-05;0.9829784035682678;0.9829784035682678;0.8002842664718628;0.11492447555065155;0.9840372204780579;0.9840372204780579
200;0.7821981310844421;0.11117780953645706;6.993682e-05;0.9838917255401611;0.9838917255401611;0.8022785782814026;0.1122029572725296;0.9778331518173218;0.9778331518173218
201;0.7811954617500305;0.11559367179870605;6.9773545e-05;0.9810507893562317;0.9810507893562317;0.7344314455986023;0.15781104564666748;0.9781594276428223;0.9781594276428223
202;0.7791750431060791;0.11512009799480438;6.961011e-05;0.9816852807998657;0.9816852807998657;0.8086016178131104;0.11073213815689087;0.9821292757987976;0.9821292757987976
203;0.7773009538650513;0.1129811629652977;6.944651e-05;0.9832104444503784;0.9832104444503784;0.8028308749198914;0.11747102439403534;0.9775952696800232;0.9775952696800232
204;0.7812384366989136;0.11576830595731735;6.928276e-05;0.9825800657272339;0.9825800657272339;0.7937158346176147;0.12011461704969406;0.9810095429420471;0.9810095429420471
205;0.7871997952461243;0.11357557773590088;6.911884e-05;0.9820627570152283;0.9820627570152283;0.801487386226654;0.12112326174974442;0.9753466248512268;0.9753466248512268
206;0.7758716940879822;0.11385100334882736;6.895474e-05;0.9823468327522278;0.9823468327522278;0.7879104018211365;0.11172991245985031;0.9835986495018005;0.9835986495018005
207;0.7860566973686218;0.11199340224266052;6.879047e-05;0.9841124415397644;0.9841124415397644;0.8038376569747925;0.1149139404296875;0.9788596034049988;0.9788596034049988
208;0.772026538848877;0.11470767110586166;6.862605e-05;0.9846459031105042;0.9846459031105042;0.8066065311431885;0.1035323441028595;0.98418128490448;0.98418128490448
209;0.7760937213897705;0.11578609049320221;6.846145e-05;0.9817169308662415;0.9817169308662415;0.7951757907867432;0.11306899785995483;0.9818580746650696;0.9818580746650696
210;0.7845030426979065;0.11176130920648575;6.829668e-05;0.983903706073761;0.983903706073761;0.7830219268798828;0.1253800243139267;0.9765834212303162;0.9765834212303162
211;0.7716153264045715;0.11154334247112274;6.813174e-05;0.9846169352531433;0.9846169352531433;0.7986085414886475;0.1197248250246048;0.9772698879241943;0.9772698879241943
212;0.7770865559577942;0.11591575294733047;6.796663e-05;0.9810951948165894;0.9810951948165894;0.797185480594635;0.1180925965309143;0.9765599966049194;0.9765599966049194
213;0.767355740070343;0.11317788809537888;6.7801346e-05;0.9853022694587708;0.9853022694587708;0.7428425550460815;0.12844005227088928;0.9794794917106628;0.9794794917106628
214;0.7853405475616455;0.1139480322599411;6.763589e-05;0.9816634654998779;0.9816634654998779;0.7833360433578491;0.11099359393119812;0.9820796847343445;0.9820796847343445
215;0.7805950045585632;0.1139887124300003;6.747026e-05;0.9832631945610046;0.9832631945610046;0.7988300919532776;0.12338026612997055;0.9746829867362976;0.9746829867362976
216;0.7887704968452454;0.11299986392259598;6.7304456e-05;0.9824705719947815;0.9824705719947815;0.7980607151985168;0.11288923025131226;0.9797406196594238;0.9797406196594238
217;0.7825871706008911;0.11363333463668823;6.713848e-05;0.9841746687889099;0.9841746687889099;0.8076407313346863;0.1160324439406395;0.9795049428939819;0.9795049428939819
218;0.7812052965164185;0.11481229215860367;6.697232e-05;0.981187105178833;0.981187105178833;0.7860503792762756;0.11423610895872116;0.9795989394187927;0.9795989394187927
219;0.7848387956619263;0.10893665999174118;6.6805995e-05;0.984670877456665;0.984670877456665;0.7985689043998718;0.12325851619243622;0.9767208695411682;0.9767208695411682
220;0.7766598463058472;0.11220724135637283;6.6639484e-05;0.9831921458244324;0.9831921458244324;0.7958022356033325;0.11963765323162079;0.9754222631454468;0.9754222631454468
221;0.7802059650421143;0.11319787055253983;6.647279e-05;0.9816468358039856;0.9816468358039856;0.8118640184402466;0.11511532217264175;0.9799640774726868;0.9799640774726868
222;0.7750236988067627;0.1144271045923233;6.630592e-05;0.9814983010292053;0.9814983010292053;0.7836273908615112;0.12003933638334274;0.9774643182754517;0.9774643182754517
223;0.7820573449134827;0.11106709390878677;6.613888e-05;0.9846218228340149;0.9846218228340149;0.78605055809021;0.11602610349655151;0.9814280867576599;0.9814280867576599
224;0.7820647954940796;0.1171375960111618;6.5971646e-05;0.9796757698059082;0.9796757698059082;0.804206907749176;0.11096588522195816;0.9773156642913818;0.9773155450820923
225;0.7908995747566223;0.10971993207931519;6.580423e-05;0.9823737740516663;0.9823737740516663;0.8081223964691162;0.11525893211364746;0.9766044616699219;0.9766044616699219
226;0.78204745054245;0.10986479371786118;6.563665e-05;0.9836839437484741;0.9836839437484741;0.7606479525566101;0.11317260563373566;0.9866381287574768;0.9866381287574768
227;0.7750990986824036;0.11682802438735962;6.546887e-05;0.981208860874176;0.981208860874176;0.7741643786430359;0.12417128682136536;0.9765139222145081;0.9765139222145081
228;0.7899542450904846;0.11146631836891174;6.530091e-05;0.9835919141769409;0.9835919141769409;0.8028392791748047;0.11108886450529099;0.9771921038627625;0.9771921038627625
229;0.7903168797492981;0.11355499178171158;6.513276e-05;0.9814401865005493;0.9814401865005493;0.8081813454627991;0.10788784921169281;0.982384204864502;0.982384204864502
230;0.7792099714279175;0.11553699523210526;6.496442e-05;0.9825494289398193;0.9825494289398193;0.7827428579330444;0.11004549264907837;0.9805047512054443;0.9805047512054443
231;0.7777040004730225;0.114596888422966;6.47959e-05;0.9815309047698975;0.9815309047698975;0.7896965742111206;0.10521557927131653;0.9860370755195618;0.9860370755195618
232;0.7877511382102966;0.1113673746585846;6.46272e-05;0.9826750755310059;0.9826750755310059;0.8130974173545837;0.11604690551757812;0.9772976636886597;0.9772976636886597
233;0.7776928544044495;0.11634944379329681;6.445831e-05;0.9815112352371216;0.9815112352371216;0.8156905770301819;0.10667842626571655;0.98287034034729;0.98287034034729
234;0.7879207730293274;0.11178523302078247;6.428922e-05;0.9803272485733032;0.9803272485733032;0.7960568070411682;0.10878477245569229;0.9825150966644287;0.9825150966644287
235;0.7890297174453735;0.11111260205507278;6.411994e-05;0.9808458089828491;0.9808458089828491;0.7735548615455627;0.13024692237377167;0.9731487035751343;0.9731487035751343
236;0.7815514802932739;0.11374915391206741;6.395047e-05;0.9811469912528992;0.9811469912528992;0.7999212741851807;0.10951494425535202;0.9848431944847107;0.9848431944847107
237;0.7793866395950317;0.11058461666107178;6.3780804e-05;0.983540415763855;0.983540415763855;0.7989620566368103;0.12124848365783691;0.9758996367454529;0.9758996367454529
238;0.778459370136261;0.11159192025661469;6.3610954e-05;0.9827944040298462;0.9827944040298462;0.7786739468574524;0.13431335985660553;0.9745580554008484;0.9745580554008484
239;0.7837139368057251;0.11297527700662613;6.34409e-05;0.9817587733268738;0.9817587733268738;0.8088580369949341;0.10550523549318314;0.9793402552604675;0.9793402552604675
240;0.7704455256462097;0.11331389844417572;6.327065e-05;0.9838327765464783;0.9838327765464783;0.8097575902938843;0.11823529005050659;0.979577362537384;0.979577362537384
241;0.777944803237915;0.11207806318998337;6.310021e-05;0.9822357296943665;0.9822357296943665;0.8036097884178162;0.10681364685297012;0.983791708946228;0.983791708946228
242;0.7876331210136414;0.11531126499176025;6.292957e-05;0.9815042614936829;0.9815042614936829;0.7322130799293518;0.1593790501356125;0.9775300025939941;0.9775300025939941
243;0.7827750444412231;0.11577267944812775;6.2758736e-05;0.9808983206748962;0.9808983206748962;0.8062229156494141;0.10619306564331055;0.9845252633094788;0.9845252633094788
244;0.7656705379486084;0.11326714605093002;6.258769e-05;0.9852890372276306;0.9852890372276306;0.8097996711730957;0.11491550505161285;0.9801427721977234;0.9801427721977234
245;0.769602358341217;0.11365047097206116;6.241645e-05;0.984235942363739;0.984235942363739;0.7653804421424866;0.1223004162311554;0.9808865189552307;0.9808865189552307
246;0.7915629744529724;0.11184404790401459;6.224502e-05;0.9824994206428528;0.9824994206428528;0.6841205954551697;0.21875393390655518;0.9676457047462463;0.9676457047462463
247;0.7820221185684204;0.11610063165426254;6.207338e-05;0.9802268147468567;0.9802268147468567;0.7875147461891174;0.11794652044773102;0.9784259796142578;0.9784259796142578
248;0.7783318161964417;0.11569518595933914;6.190153e-05;0.9825472235679626;0.9825472235679626;0.8178573846817017;0.12101449072360992;0.9734727740287781;0.9734727740287781
249;0.7878561019897461;0.11010292172431946;6.172947e-05;0.983850359916687;0.983850359916687;0.7849550843238831;0.11208762228488922;0.9832583665847778;0.9832583665847778
250;0.7746421694755554;0.1137901246547699;6.155722e-05;0.9832855463027954;0.9832855463027954;0.8086380362510681;0.11119773238897324;0.9752921462059021;0.9752921462059021
251;0.7828400135040283;0.11155657470226288;6.138475e-05;0.9824265241622925;0.9824265241622925;0.8057783246040344;0.10087021440267563;0.9838084578514099;0.9838084578514099
252;0.7858830690383911;0.11113544553518295;6.1212086e-05;0.9854023456573486;0.9854023456573486;0.7926298975944519;0.12197093665599823;0.9782655239105225;0.9782655239105225
253;0.7800160050392151;0.11240251362323761;6.103921e-05;0.9831261038780212;0.9831261038780212;0.8040708303451538;0.1122959703207016;0.9776233434677124;0.9776233434677124
254;0.7922196984291077;0.10917192697525024;6.086611e-05;0.9824499487876892;0.9824499487876892;0.7935146689414978;0.12049582600593567;0.9796046614646912;0.9796046614646912
255;0.7780313491821289;0.11076172441244125;6.0692808e-05;0.9849234819412231;0.9849234819412231;0.7918727993965149;0.1216617077589035;0.9771397113800049;0.9771397113800049
256;0.7838267683982849;0.113895483314991;6.0519294e-05;0.9825060963630676;0.9825060963630676;0.7823824882507324;0.11016029864549637;0.9856877326965332;0.9856877326965332
257;0.7720673084259033;0.1120714321732521;6.034557e-05;0.9843618273735046;0.9843618273735046;0.7785040736198425;0.1221218928694725;0.97772216796875;0.97772216796875
258;0.784536600112915;0.11585230380296707;6.0171627e-05;0.9801938533782959;0.9801938533782959;0.8179211616516113;0.10327757894992828;0.9818769693374634;0.9818769693374634
259;0.7883984446525574;0.11286882311105728;5.9997463e-05;0.983552873134613;0.983552873134613;0.8010953068733215;0.10825411975383759;0.9823966026306152;0.9823966026306152
260;0.7847836017608643;0.1160200983285904;5.9823094e-05;0.9816231727600098;0.9816231727600098;0.8105604648590088;0.11229109764099121;0.9768504500389099;0.9768504500389099
261;0.781559407711029;0.11338607221841812;5.96485e-05;0.9816111922264099;0.9816111922264099;0.7779009342193604;0.1116851419210434;0.9821387529373169;0.9821387529373169
262;0.7898232936859131;0.11340899765491486;5.9473685e-05;0.9813790321350098;0.9813790321350098;0.8165743350982666;0.10186201333999634;0.9859067797660828;0.9859067797660828
263;0.7834591269493103;0.1148972362279892;5.929865e-05;0.9818537831306458;0.9818537831306458;0.8007954955101013;0.10796716064214706;0.9830718636512756;0.9830718636512756
264;0.781990647315979;0.11214964091777802;5.9123395e-05;0.9819156527519226;0.9819156527519226;0.8043468594551086;0.12102755159139633;0.9758052825927734;0.9758052825927734
265;0.779400646686554;0.1098063588142395;5.894792e-05;0.983553946018219;0.983553946018219;0.7935534715652466;0.11404231190681458;0.9784802198410034;0.9784802198410034
266;0.7860605120658875;0.10987135022878647;5.8772217e-05;0.9851869940757751;0.9851869940757751;0.7957871556282043;0.11086933314800262;0.9815917611122131;0.9815917611122131
267;0.7854578495025635;0.11377567797899246;5.8596288e-05;0.9810919165611267;0.9810919165611267;0.7924184203147888;0.12103886902332306;0.9778918623924255;0.9778918623924255
268;0.781029999256134;0.11321154236793518;5.8420133e-05;0.981825053691864;0.981825053691864;0.7955782413482666;0.1356847733259201;0.9779557585716248;0.9779557585716248
269;0.7773910760879517;0.11335821449756622;5.8243757e-05;0.9817047119140625;0.9817047119140625;0.797033965587616;0.11559568345546722;0.9808734655380249;0.9808734655380249
270;0.7813292741775513;0.11203255504369736;5.806714e-05;0.9837093353271484;0.9837093353271484;0.7766618132591248;0.12594465911388397;0.9822508692741394;0.9822508692741394
271;0.7814508080482483;0.10970280319452286;5.7890305e-05;0.9841403961181641;0.9841403961181641;0.8019449710845947;0.10163011401891708;0.9840832352638245;0.9840832352638245
272;0.7739315629005432;0.1130361557006836;5.7713227e-05;0.9838541150093079;0.9838541150093079;0.8042996525764465;0.1159546822309494;0.9778904318809509;0.9778904318809509
273;0.7852417230606079;0.10711678862571716;5.7535926e-05;0.9869030714035034;0.9869030714035034;0.8038906455039978;0.10479192435741425;0.9827919006347656;0.9827919006347656
274;0.7831599116325378;0.11055196076631546;5.7358382e-05;0.9817999005317688;0.9817999005317688;0.8005247712135315;0.12130527198314667;0.9756525158882141;0.9756525158882141
275;0.7907884120941162;0.11227815598249435;5.7180605e-05;0.9800228476524353;0.9800228476524353;0.8148583173751831;0.1005813255906105;0.9821395874023438;0.9821395874023438
276;0.7806950211524963;0.11565881222486496;5.700259e-05;0.9817531704902649;0.9817531704902649;0.7913095951080322;0.11394772678613663;0.9812925457954407;0.9812925457954407
277;0.7906439304351807;0.11127334833145142;5.6824338e-05;0.98357093334198;0.98357093334198;0.776100754737854;0.12052582949399948;0.9844080209732056;0.9844080209732056
278;0.7775845527648926;0.11220640689134598;5.664585e-05;0.9829372763633728;0.9829372763633728;0.7819341421127319;0.12194082885980606;0.9760416150093079;0.9760416150093079
279;0.7826843857765198;0.11049612611532211;5.646711e-05;0.9838216304779053;0.9838216304779053;0.7963643074035645;0.11553269624710083;0.9827408790588379;0.9827408790588379
280;0.7873663306236267;0.10780048370361328;5.6288132e-05;0.9841894507408142;0.9841894507408142;0.7920885682106018;0.10906478762626648;0.9807533025741577;0.9807533025741577
281;0.7702954411506653;0.11303551495075226;5.6108922e-05;0.9829612970352173;0.9829612970352173;0.7932420969009399;0.11393570154905319;0.977921187877655;0.977921187877655
282;0.7848357558250427;0.11135893315076828;5.5929446e-05;0.9821091294288635;0.9821091294288635;0.8060852289199829;0.107864148914814;0.9806148409843445;0.9806148409843445
283;0.7857934236526489;0.11222558468580246;5.5749737e-05;0.982121467590332;0.982121467590332;0.7807481288909912;0.1064935028553009;0.9853535294532776;0.9853535294532776
284;0.7832176089286804;0.11428436636924744;5.5569766e-05;0.9823710918426514;0.9823710918426514;0.7837879061698914;0.11884813010692596;0.9778022170066833;0.9778022170066833
285;0.7795308828353882;0.11404584348201752;5.538956e-05;0.981721818447113;0.981721818447113;0.7990826964378357;0.11581288278102875;0.982269287109375;0.982269287109375
286;0.7841382026672363;0.11328452825546265;5.5209093e-05;0.9800616502761841;0.9800616502761841;0.8034370541572571;0.11154139786958694;0.9775981307029724;0.9775981307029724
287;0.7771556973457336;0.11284314095973969;5.5028373e-05;0.9833531379699707;0.9833531379699707;0.8112029433250427;0.11603154987096786;0.978324830532074;0.978324830532074
288;0.7785109281539917;0.11207844316959381;5.4847405e-05;0.9824655652046204;0.9824655652046204;0.8181638121604919;0.10299825668334961;0.981968104839325;0.981968104839325
289;0.7806951999664307;0.11342407763004303;5.4666172e-05;0.9805542230606079;0.9805542230606079;0.8165105581283569;0.10757295787334442;0.9812350273132324;0.9812350273132324
290;0.7900881767272949;0.1115095391869545;5.4484688e-05;0.9819377660751343;0.9819377660751343;0.7819091081619263;0.1170569434762001;0.9815154671669006;0.9815154671669006
291;0.7809839844703674;0.11316099017858505;5.4302942e-05;0.9829285740852356;0.9829285740852356;0.7934699654579163;0.11906253546476364;0.9758557081222534;0.9758557081222534
292;0.7816914319992065;0.11281206458806992;5.4120937e-05;0.9830527305603027;0.9830527305603027;0.8038821220397949;0.13395725190639496;0.9740303754806519;0.9740303754806519
293;0.7876174449920654;0.1135818138718605;5.3938667e-05;0.981115460395813;0.981115460395813;0.7939444780349731;0.11961494386196136;0.9803286194801331;0.9803286194801331
294;0.7814333438873291;0.1080603376030922;5.375614e-05;0.986534059047699;0.986534059047699;0.799547553062439;0.10877952724695206;0.9784412980079651;0.9784412980079651
295;0.77546626329422;0.11055374890565872;5.3573338e-05;0.9843528866767883;0.9843528866767883;0.7918617129325867;0.1176355630159378;0.9776967763900757;0.9776967763900757
296;0.7909162044525146;0.10981893539428711;5.3390264e-05;0.9832828640937805;0.9832828640937805;0.7682219743728638;0.12133076041936874;0.9817249178886414;0.9817248582839966
297;0.7903133630752563;0.11186843365430832;5.320694e-05;0.9836971163749695;0.9836971163749695;0.8050153851509094;0.111605703830719;0.9784365296363831;0.9784365296363831
298;0.7866361737251282;0.11528173089027405;5.3023326e-05;0.9796700477600098;0.9796700477600098;0.7986565232276917;0.11047353595495224;0.9808536767959595;0.9808536767959595
299;0.7850786447525024;0.11279487609863281;5.2839445e-05;0.981117308139801;0.981117308139801;0.7979930639266968;0.10965098440647125;0.9807794094085693;0.9807794094085693
300;0.7816178798675537;0.10670121759176254;5.2655283e-05;0.9845926761627197;0.9845926761627197;0.7857481837272644;0.11765046417713165;0.9777489304542542;0.9777489304542542
301;0.7847161889076233;0.10799261927604675;5.2470856e-05;0.9841153621673584;0.9841153621673584;0.7945761680603027;0.11695689707994461;0.9781475067138672;0.9781475067138672
302;0.7894222736358643;0.11154363304376602;5.228615e-05;0.9826899170875549;0.9826899170875549;0.7957996129989624;0.11964347213506699;0.9775201678276062;0.9775201678276062
303;0.7836952805519104;0.11156152188777924;5.2101157e-05;0.9845938682556152;0.9845938682556152;0.7914345860481262;0.1270526796579361;0.9747646450996399;0.9747646450996399
304;0.783776581287384;0.11152097582817078;5.1915882e-05;0.985440194606781;0.985440194606781;0.8116435408592224;0.11066841334104538;0.9792999625205994;0.9792999625205994
305;0.7906625270843506;0.11134357750415802;5.1730323e-05;0.9809824228286743;0.9809823036193848;0.800064742565155;0.11169475317001343;0.9819720983505249;0.9819720983505249
306;0.7813330888748169;0.11356727033853531;5.154448e-05;0.9816956520080566;0.9816956520080566;0.8109482526779175;0.1209668293595314;0.9724544286727905;0.9724544286727905
307;0.8008677959442139;0.11004102230072021;5.1358355e-05;0.9823624491691589;0.9823624491691589;0.7896946668624878;0.12514565885066986;0.9746994376182556;0.9746994376182556
308;0.793065071105957;0.10924515128135681;5.117194e-05;0.9855104088783264;0.9855104088783264;0.8116883039474487;0.11175691336393356;0.9800926446914673;0.9800926446914673
309;0.7980054616928101;0.11490233987569809;5.098523e-05;0.9831794500350952;0.9831794500350952;0.789175808429718;0.11325404047966003;0.9782097935676575;0.9782097935676575
310;0.7829998135566711;0.11168914288282394;5.0798226e-05;0.9840651750564575;0.9840651750564575;0.7725334763526917;0.11612216383218765;0.9832640290260315;0.9832640290260315
311;0.7898300886154175;0.10998884588479996;5.061092e-05;0.9813226461410522;0.9813226461410522;0.8011415004730225;0.11696375906467438;0.9759006500244141;0.9759006500244141
312;0.7899767756462097;0.11173691600561142;5.042332e-05;0.9808588624000549;0.9808588624000549;0.7962159514427185;0.11053495109081268;0.9792442321777344;0.9792442321777344
313;0.7871655821800232;0.10955237597227097;5.023543e-05;0.9832346439361572;0.9832346439361572;0.7925100922584534;0.11665163189172745;0.980414092540741;0.980414092540741
314;0.7844520211219788;0.11333490163087845;5.0047223e-05;0.9808558225631714;0.9808558225631714;0.7974234223365784;0.1181793287396431;0.9783340096473694;0.9783340096473694
315;0.7748961448669434;0.11132676899433136;4.9858725e-05;0.9839845299720764;0.9839845299720764;0.7557318210601807;0.12845689058303833;0.9781184196472168;0.9781184196472168
316;0.770380437374115;0.11411915719509125;4.9669914e-05;0.9833639860153198;0.9833639860153198;0.7868391871452332;0.11386626958847046;0.9800154566764832;0.9800154566764832
317;0.7814002633094788;0.11185426265001297;4.94808e-05;0.9839242100715637;0.9839242100715637;0.7987410426139832;0.10971067100763321;0.983145534992218;0.983145534992218
318;0.7884309887886047;0.10897442698478699;4.929138e-05;0.9832779765129089;0.9832779765129089;0.7846578359603882;0.11842557787895203;0.9779855608940125;0.9779855608940125
319;0.7888802289962769;0.1134248897433281;4.9101636e-05;0.9808754920959473;0.9808754920959473;0.8090904355049133;0.105305515229702;0.9851226806640625;0.9851226806640625
320;0.7854201793670654;0.11082542687654495;4.8911585e-05;0.983428955078125;0.983428955078125;0.8061966300010681;0.11817280948162079;0.9728391766548157;0.9728391766548157
321;0.7955226302146912;0.10907241702079773;4.872121e-05;0.9827962517738342;0.9827962517738342;0.8024781346321106;0.1260785013437271;0.9782305359840393;0.9782305359840393
322;0.7866470217704773;0.10875733941793442;4.8530525e-05;0.9844229817390442;0.9844229817390442;0.814856231212616;0.12554077804088593;0.9707515835762024;0.9707515835762024
323;0.7899160981178284;0.1137576624751091;4.833951e-05;0.9801739454269409;0.9801739454269409;0.7894433736801147;0.10389924794435501;0.9835171103477478;0.9835171103477478
324;0.7773117423057556;0.11247260123491287;4.8148177e-05;0.986314594745636;0.986314594745636;0.7865331172943115;0.11747196316719055;0.9774962663650513;0.9774962663650513
325;0.7841280698776245;0.11007021367549896;4.795652e-05;0.9848553538322449;0.9848553538322449;0.7954863905906677;0.1022520512342453;0.9842403531074524;0.9842402338981628
326;0.7858112454414368;0.11063835769891739;4.7764523e-05;0.9833292365074158;0.9833292365074158;0.8102584481239319;0.11412040144205093;0.9784557223320007;0.9784557223320007
327;0.7881485223770142;0.11132334917783737;4.75722e-05;0.983298122882843;0.983298122882843;0.7972519993782043;0.11587607115507126;0.9804113507270813;0.9804113507270813
328;0.79420405626297;0.11130353063344955;4.7379544e-05;0.9829269051551819;0.9829269051551819;0.7916455268859863;0.11406210064888;0.9799035787582397;0.9799035787582397
329;0.784744381904602;0.11089050024747849;4.7186557e-05;0.9823710918426514;0.9823710918426514;0.7951496243476868;0.11377323418855667;0.9793633818626404;0.9793633818626404
330;0.7789112329483032;0.11027685552835464;4.6993224e-05;0.9849124550819397;0.9849124550819397;0.7961449027061462;0.11508191376924515;0.9815648794174194;0.9815648794174194
331;0.7887469530105591;0.1093706265091896;4.6799552e-05;0.9852807521820068;0.9852807521820068;0.8019078969955444;0.11465281248092651;0.9749578237533569;0.9749578237533569
332;0.7723420262336731;0.11239147186279297;4.660554e-05;0.9834948778152466;0.9834948778152466;0.8040773868560791;0.1206737533211708;0.9724507331848145;0.9724507331848145
333;0.788974404335022;0.11077169328927994;4.641117e-05;0.9811022877693176;0.9811022877693176;0.7997616529464722;0.1124575138092041;0.9808686971664429;0.9808686971664429
334;0.7897051572799683;0.10850170254707336;4.6216457e-05;0.9837576746940613;0.9837576746940613;0.8027405738830566;0.10096268355846405;0.9831937551498413;0.9831937551498413
335;0.7857212424278259;0.11392661184072495;4.602139e-05;0.9815986156463623;0.9815986156463623;0.7903315424919128;0.10417339205741882;0.9888123273849487;0.9888123273849487
336;0.7920814156532288;0.10747108608484268;4.582597e-05;0.9834595918655396;0.9834595918655396;0.8056871294975281;0.12133074551820755;0.9761530756950378;0.9761530756950378
337;0.7848240733146667;0.1113513633608818;4.5630193e-05;0.9820279479026794;0.9820279479026794;0.7717435956001282;0.10227756947278976;0.9871451258659363;0.9871451258659363
338;0.7795022130012512;0.11403879523277283;4.5434055e-05;0.9806621074676514;0.9806621074676514;0.8094066381454468;0.11169341206550598;0.9785833954811096;0.9785833954811096
339;0.792489230632782;0.1120930016040802;4.5237553e-05;0.9827522039413452;0.9827522039413452;0.7969370484352112;0.12086303532123566;0.9783337712287903;0.9783337712287903
